,Item Number,Price,Price Effective Date,Price End Date
2244,3244,51023.0,2023-01-01,
2245,3245,8232.0,2023-01-01,
2246,3246,18095.0,2023-01-01,
2247,3247,53487.0,2023-01-01,
2248,3248,9881.0,2023-01-01,
2249,3249,23305.0,2023-01-01,
2250,3250,53585.0,2023-01-01,2023-06-11
2251,3251,37034.0,2023-01-01,
2252,3252,32147.0,2023-01-01,
2253,3253,7262.0,2023-01-01,
2254,3254,11303.0,2023-01-01,
2255,3255,62300.0,2023-01-01,
2256,3256,55444.0,2023-01-01,
2257,3257,6290.0,2023-01-01,
2258,3258,44479.0,2023-01-01,
2259,3259,29943.0,2023-01-01,
2260,3260,774.0,2023-01-01,
2261,3261,40711.0,2023-01-01,
2262,3262,60066.0,2023-01-01,
2263,3263,22009.0,2023-01-01,
2264,3264,69490.0,2023-01-01,
2265,3265,14226.0,2023-01-01,
2266,3266,72864.0,2023-01-01,
2267,3267,41285.0,2023-01-01,
2268,3268,55286.0,2023-01-01,
2269,3269,29574.0,2023-01-01,
2270,3270,9951.0,2023-01-01,
2271,3271,13075.0,2023-01-01,
2272,3272,50890.0,2023-01-01,
2273,3273,21057.0,2023-01-01,
2274,3274,74005.0,2023-01-01,2023-09-30
2275,3275,74855.0,2023-01-01,
2276,3276,43021.0,2023-01-01,
2277,3277,3669.0,2023-01-01,
2278,3278,69473.0,2023-01-01,
2279,3279,39418.0,2023-01-01,
2280,3280,58641.0,2023-01-01,
2281,3281,47920.0,2023-01-01,
2282,3282,67028.0,2023-01-01,
2283,3283,52550.0,2023-01-01,
2284,3284,35771.0,2023-01-01,
2285,3285,11540.0,2023-01-01,
2286,3286,26764.0,2023-01-01,
2287,3287,25187.0,2023-01-01,
2288,3288,21332.0,2023-01-01,
2289,3289,11368.0,2023-01-01,
2290,3290,52686.0,2023-01-01,
2291,3291,40864.0,2023-01-01,
2292,3292,48599.0,2023-01-01,
2293,3293,73848.0,2023-01-01,
2294,3294,38591.0,2023-01-01,
2295,3295,20681.0,2023-01-01,
2296,3296,33894.0,2023-01-01,
2297,3297,26481.0,2023-01-01,
2298,3298,10278.0,2023-01-01,
2299,3299,55439.0,2023-01-01,
2300,3300,46951.0,2023-01-01,
2301,3301,27762.0,2023-01-01,
2302,3302,64908.0,2023-01-01,
2303,3303,17174.0,2023-01-01,
2304,3304,40618.0,2023-01-01,
2305,3305,45851.0,2023-01-01,
2306,3306,15381.0,2023-01-01,
2307,3307,34876.0,2023-01-01,
2308,3308,68598.0,2023-01-01,
2309,3309,73328.0,2023-01-01,
2310,3310,25373.0,2023-01-01,
2311,3311,55536.0,2023-01-01,
2312,3312,65494.0,2023-01-01,
2313,3313,32483.0,2023-01-01,
2314,3314,74267.0,2023-01-01,
2315,3315,38507.0,2023-01-01,
2316,3316,50162.0,2023-01-01,
2317,3317,73304.0,2023-01-01,
2318,3318,34930.0,2023-01-01,
2319,3319,56378.0,2023-01-01,
2320,3320,8075.0,2023-01-01,
2321,3321,73040.0,2023-01-01,
2322,3322,6888.0,2023-01-01,
2323,3323,64800.0,2023-01-01,
2324,3324,9722.0,2023-01-01,
2325,3325,47837.0,2023-01-01,
2326,3326,66672.0,2023-01-01,
2327,3327,15889.0,2023-01-01,
2328,3328,9477.0,2023-01-01,
2329,3329,57651.0,2023-01-01,
2330,3330,28292.0,2023-01-01,
2331,3331,71193.0,2023-01-01,
2332,3332,21905.0,2023-01-01,
2333,3333,58045.0,2023-01-01,
2334,3334,27501.0,2023-01-01,
2335,3335,33855.0,2023-01-01,
2336,3336,41775.0,2023-01-01,
2337,3337,37922.0,2023-01-01,
2338,3338,70894.0,2023-01-01,
2339,3339,4255.0,2023-01-01,
2340,3340,29648.0,2023-01-01,
2341,3341,67025.0,2023-01-01,
2342,3342,24884.0,2023-01-01,
2343,3343,50104.0,2023-01-01,
2344,3344,43413.0,2023-01-01,
2345,3345,72757.0,2023-01-01,
2346,3346,23938.0,2023-01-01,
2347,3347,35610.0,2023-01-01,
2348,3348,43904.0,2023-01-01,
2349,3349,63722.0,2023-01-01,
2350,3350,72104.0,2023-01-01,
2351,3351,27156.0,2023-01-01,
2352,3352,58137.0,2023-01-01,
2353,3353,54425.0,2023-01-01,
2354,3354,70640.0,2023-01-01,
2355,3355,68727.0,2023-01-01,
2356,3356,30848.0,2023-01-01,
2357,3357,26619.0,2023-01-01,
2358,3358,68206.0,2023-01-01,
2359,3359,22487.0,2023-01-01,
2360,3360,36556.0,2023-01-01,
2361,3361,51489.0,2023-01-01,2024-07-10
2362,3362,73831.0,2023-01-01,
2363,3363,21716.0,2023-01-01,
2364,3364,53631.0,2023-01-01,
2365,3365,5003.0,2023-01-01,
2366,3366,16580.0,2023-01-01,
2367,3367,41655.0,2023-01-01,
2368,3368,68351.0,2023-01-01,
2369,3369,42703.0,2023-01-01,
2370,3370,59824.0,2023-01-01,
2371,3371,12126.0,2023-01-01,
2372,3372,36277.0,2023-01-01,
2373,3373,40332.0,2023-01-01,
2374,3374,9555.0,2023-01-01,
2375,3375,28953.0,2023-01-01,
2376,3376,3713.0,2023-01-01,
2377,3377,10329.0,2023-01-01,
2378,3378,48991.0,2023-01-01,
2379,3379,53006.0,2023-01-01,
2380,3380,57339.0,2023-01-01,
2381,3381,23774.0,2023-01-01,
2382,3382,63450.0,2023-01-01,
2383,3383,37620.0,2023-01-01,
2384,3384,9248.0,2023-01-01,
2385,3385,31378.0,2023-01-01,
2386,3386,18428.0,2023-01-01,
2387,3387,69876.0,2023-01-01,
2388,3388,41504.0,2023-01-01,
2389,3389,19050.0,2023-01-01,
2390,3390,10012.0,2023-01-01,
2391,3391,16869.0,2023-01-01,
2392,3392,10251.0,2023-01-01,
2393,3393,21916.0,2023-01-01,
2394,3394,13730.0,2023-01-01,
2395,3395,42959.0,2023-01-01,
2396,3396,38579.0,2023-01-01,
2397,3397,27340.0,2023-01-01,
2398,3398,13934.0,2023-01-01,
2399,3399,52350.0,2023-01-01,
2400,3400,198.0,2023-01-01,
2401,3401,44635.0,2023-01-01,
2402,3402,10393.0,2023-01-01,
2403,3403,74660.0,2023-01-01,
2404,3404,29491.0,2023-01-01,
2405,3405,13242.0,2023-01-01,
2406,3406,27597.0,2023-01-01,
2407,3407,57748.0,2023-01-01,
2408,3408,18587.0,2023-01-01,
2409,3409,68831.0,2023-01-01,
2410,3410,51479.0,2023-01-01,
2411,3411,20015.0,2023-01-01,
2412,3412,70403.0,2023-01-01,
2413,3413,74763.0,2023-01-01,
2414,3414,19967.0,2023-01-01,
2415,3415,13680.0,2023-01-01,
2416,3416,70336.0,2023-01-01,
2417,3417,58900.0,2023-01-01,
2418,3418,5014.0,2023-01-01,
2419,3419,36279.0,2023-01-01,
2420,3420,70524.0,2023-01-01,
2421,3421,53135.0,2023-01-01,
2422,3422,15447.0,2023-01-01,
2423,3423,35290.0,2023-01-01,
2424,3424,52484.0,2023-01-01,
2425,3425,5260.0,2023-01-01,
2426,3426,37228.0,2023-01-01,
2427,3427,47551.0,2023-01-01,
2428,3428,50972.0,2023-01-01,
2429,3429,44278.0,2023-01-01,
2430,3430,62445.0,2023-01-01,
2431,3431,47666.0,2023-01-01,
2432,3432,31120.0,2023-01-01,
2433,3433,54990.0,2023-01-01,
2434,3434,11974.0,2023-01-01,
2435,3435,9690.0,2023-01-01,
2436,3436,24768.0,2023-01-01,
2437,3437,74586.0,2023-01-01,
2438,3438,3632.0,2023-01-01,
2439,3439,16099.0,2023-01-01,
2440,3440,27755.0,2023-01-01,
2441,3441,65970.0,2023-01-01,
2442,3442,11498.0,2023-01-01,
2443,3443,69222.0,2023-01-01,
2444,3444,71691.0,2023-01-01,
2445,3445,19317.0,2023-01-01,
2446,3446,38510.0,2023-01-01,
2447,3447,64745.0,2023-01-01,
2448,3448,8350.0,2023-01-01,
2449,3449,10438.0,2023-01-01,
2450,3450,24808.0,2023-01-01,
2451,3451,5446.0,2023-01-01,
2452,3452,16332.0,2023-01-01,
2453,3453,30413.0,2023-01-01,
2454,3454,4237.0,2023-01-01,
2455,3455,17539.0,2023-01-01,
2456,3456,36543.0,2023-01-01,
2457,3457,6880.0,2023-01-01,
2458,3458,67046.0,2023-01-01,
2459,3459,20935.0,2023-01-01,
2460,3460,25474.0,2023-01-01,
2461,3461,48290.0,2023-01-01,
2462,3462,58208.0,2023-01-01,
2463,3463,60949.0,2023-01-01,
2464,3464,45815.0,2023-01-01,
2465,3465,51888.0,2023-01-01,
2466,3466,9541.0,2023-01-01,
2467,3467,68269.0,2023-01-01,
2468,3468,43653.0,2023-01-01,
2469,3469,45828.0,2023-01-01,
2470,3470,31470.0,2023-01-01,
2471,3471,27780.0,2023-01-01,
2472,3472,6493.0,2023-01-01,
2473,3473,32171.0,2023-01-01,
2474,3474,71024.0,2023-01-01,
2475,3475,63280.0,2023-01-01,
2476,3476,52708.0,2023-01-01,
2477,3477,29020.0,2023-01-01,
2478,3478,70976.0,2023-01-01,
2479,3479,38918.0,2023-01-01,
2480,3480,15870.0,2023-01-01,
2481,3481,1971.0,2023-01-01,
2482,3482,48573.0,2023-01-01,
2483,3483,13759.0,2023-01-01,
2484,3484,63070.0,2023-01-01,
2485,3485,21748.0,2023-01-01,
2486,3486,56721.0,2023-01-01,
2487,3487,45488.0,2023-01-01,
2488,3488,39346.0,2023-01-01,
2489,3489,24183.0,2023-01-01,
2490,3490,34380.0,2023-01-01,
2491,3491,4856.0,2023-01-01,
2492,3492,52875.0,2023-01-01,
2493,3493,6532.0,2023-01-01,
2494,3494,5651.0,2023-01-01,
2495,3495,57430.0,2023-01-01,
2496,3496,15398.0,2023-01-01,
2497,3497,74077.0,2023-01-01,
2498,3498,71496.0,2023-01-01,
2499,3499,50127.0,2023-01-01,
2500,3500,53311.0,2023-01-01,
2501,3501,8586.0,2023-01-01,
2502,3502,32852.0,2023-01-01,
2503,3503,18913.0,2023-01-01,
2504,3504,57279.0,2023-01-01,
2505,3505,11961.0,2023-01-01,
2506,3506,18766.0,2023-01-01,
2507,3507,18128.0,2023-01-01,
2508,3508,66095.0,2023-01-01,
2509,3509,72553.0,2023-01-01,
2510,3510,33450.0,2023-01-01,
2511,3511,39971.0,2023-01-01,
2512,3512,12877.0,2023-01-01,
2513,3513,41346.0,2023-01-01,
2514,3514,51033.0,2023-01-01,
2515,3515,73310.0,2023-01-01,
2516,3516,58341.0,2023-01-01,
2517,3517,48527.0,2023-01-01,
2518,3518,48725.0,2023-01-01,
2519,3519,67658.0,2023-01-01,
2520,3520,23879.0,2023-01-01,
2521,3521,39161.0,2023-01-01,
2522,3522,20478.0,2023-01-01,
2523,3523,7137.0,2023-01-01,
2524,3524,36793.0,2023-01-01,
2525,3525,67656.0,2023-01-01,
2526,3526,34989.0,2023-01-01,
2527,3527,13319.0,2023-01-01,
2528,3528,17579.0,2023-01-01,
2529,3529,369.0,2023-01-01,
2530,3530,36854.0,2023-01-01,
2531,3531,9905.0,2023-01-01,
2532,3532,33523.0,2023-01-01,
2533,3533,34857.0,2023-01-01,
2534,3534,51878.0,2023-01-01,
2535,3535,46279.0,2023-01-01,
2536,3536,73508.0,2023-01-01,
2537,3537,5372.0,2023-01-01,
2538,3538,51552.0,2023-01-01,2024-03-24
2539,3539,17833.0,2023-01-01,
2540,3540,52632.0,2023-01-01,
2541,3541,41515.0,2023-01-01,
2542,3542,24686.0,2023-01-01,
2543,3543,74979.0,2023-01-01,
2544,3544,31352.0,2023-01-01,
2545,3545,36526.0,2023-01-01,
2546,3546,69447.0,2023-01-01,
2547,3547,23386.0,2023-01-01,
2548,3548,65335.0,2023-01-01,
2549,3549,21395.0,2023-01-01,
2550,3550,68486.0,2023-01-01,
2551,3551,30714.0,2023-01-01,
2552,3552,57163.0,2023-01-01,
2553,3553,66074.0,2023-01-01,
2554,3554,73476.0,2023-01-01,
2555,3555,24067.0,2023-01-01,
2556,3556,330.0,2023-01-01,
2557,3557,60404.0,2023-01-01,
2558,3558,45969.0,2023-01-01,
2559,3559,2215.0,2023-01-01,
2560,3560,11842.0,2023-01-01,
2561,3561,55072.0,2023-01-01,
2562,3562,49767.0,2023-01-01,
2563,3563,73973.0,2023-01-01,
2564,3564,1472.0,2023-01-01,
2565,3565,131.0,2023-01-01,
2566,3566,65415.0,2023-01-01,
2567,3567,73967.0,2023-01-01,
2568,3568,23424.0,2023-01-01,
2569,3569,60649.0,2023-01-01,
2570,3570,13471.0,2023-01-01,
2571,3571,26165.0,2023-01-01,
2572,3572,73203.0,2023-01-01,
2573,3573,31419.0,2023-01-01,
2574,3574,44473.0,2023-01-01,
2575,3575,35044.0,2023-01-01,
2576,3576,61112.0,2023-01-01,
2577,3577,61157.0,2023-01-01,
2578,3578,62076.0,2023-01-01,
2579,3579,61327.0,2023-01-01,
2580,3580,36734.0,2023-01-01,
2581,3581,43008.0,2023-01-01,
2582,3582,74253.0,2023-01-01,
2583,3583,10011.0,2023-01-01,
2584,3584,73047.0,2023-01-01,
2585,3585,71883.0,2023-01-01,
2586,3586,22523.0,2023-01-01,
2587,3587,40038.0,2023-01-01,
2588,3588,13783.0,2023-01-01,
2589,3589,7813.0,2023-01-01,
2590,3590,52183.0,2023-01-01,
2591,3591,54571.0,2023-01-01,
2592,3592,11629.0,2023-01-01,
2593,3593,41512.0,2023-01-01,
2594,3594,69311.0,2023-01-01,
2595,3595,14591.0,2023-01-01,
2596,3596,31741.0,2023-01-01,
2597,3597,47101.0,2023-01-01,
2598,3598,58196.0,2023-01-01,
2599,3599,69167.0,2023-01-01,
2600,3600,73378.0,2023-01-01,
2601,3601,43566.0,2023-01-01,
2602,3602,65847.0,2023-01-01,
2603,3603,9133.0,2023-01-01,
2604,3604,31364.0,2023-01-01,
2605,3605,9895.0,2023-01-01,
2606,3606,360.0,2023-01-01,
2607,3607,66281.0,2023-01-01,
2608,3608,16722.0,2023-01-01,
2609,3609,64395.0,2023-01-01,
2610,3610,35991.0,2023-01-01,
2611,3611,21077.0,2023-01-01,
2612,3612,11333.0,2023-01-01,
2613,3613,68530.0,2023-01-01,
2614,3614,70718.0,2023-01-01,
2615,3615,21768.0,2023-01-01,
2616,3616,13644.0,2023-01-01,
2617,3617,5097.0,2023-01-01,
2618,3618,66497.0,2023-01-01,
2619,3619,50766.0,2023-01-01,
2620,3620,5893.0,2023-01-01,
2621,3621,15294.0,2023-01-01,
2622,3622,26528.0,2023-01-01,
2623,3623,32780.0,2023-01-01,
2624,3624,21860.0,2023-01-01,
2625,3625,25053.0,2023-01-01,
2626,3626,3712.0,2023-01-01,
2627,3627,55722.0,2023-01-01,
2628,3628,2888.0,2023-01-01,
2629,3629,56531.0,2023-01-01,
2630,3630,49766.0,2023-01-01,
2631,3631,52769.0,2023-01-01,
2632,3632,74887.0,2023-01-01,
2633,3633,48294.0,2023-01-01,
2634,3634,9089.0,2023-01-01,
2635,3635,24803.0,2023-01-01,
2636,3636,17891.0,2023-01-01,
2637,3637,46753.0,2023-01-01,
2638,3638,13392.0,2023-01-01,
2639,3639,66179.0,2023-01-01,
2640,3640,72192.0,2023-01-01,
2641,3641,69781.0,2023-01-01,
2642,3642,9984.0,2023-01-01,
2643,3643,30174.0,2023-01-01,
2644,3644,63534.0,2023-01-01,
2645,3645,65314.0,2023-01-01,
2646,3646,59842.0,2023-01-01,
2647,3647,28999.0,2023-01-01,
2648,3648,12767.0,2023-01-01,
2649,3649,53578.0,2023-01-01,
2650,3650,21214.0,2023-01-01,
2651,3651,64382.0,2023-01-01,
2652,3652,50708.0,2023-01-01,
2653,3653,69054.0,2023-01-01,
2654,3654,73576.0,2023-01-01,
2655,3655,43634.0,2023-01-01,
2656,3656,57209.0,2023-01-01,
2657,3657,55719.0,2023-01-01,
2658,3658,218.0,2023-01-01,
2659,3659,54708.0,2023-01-01,
2660,3660,65128.0,2023-01-01,
2661,3661,42087.0,2023-01-01,2024-07-25
2662,3662,64272.0,2023-01-01,
2663,3663,41230.0,2023-01-01,
2664,3664,68902.0,2023-01-01,
2665,3665,24166.0,2023-01-01,
2666,3666,22925.0,2023-01-01,
2667,3667,43199.0,2023-01-01,
2668,3668,13743.0,2023-01-01,
2669,3669,36831.0,2023-01-01,
2670,3670,5684.0,2023-01-01,
2671,3671,14578.0,2023-01-01,
2672,3672,50116.0,2023-01-01,
2673,3673,46544.0,2023-01-01,
2674,3674,17481.0,2023-01-01,
2675,3675,67780.0,2023-01-01,
2676,3676,17878.0,2023-01-01,
2677,3677,52073.0,2023-01-01,
2678,3678,38688.0,2023-01-01,
2679,3679,56390.0,2023-01-01,
2680,3680,63594.0,2023-01-01,
2681,3681,21255.0,2023-01-01,
2682,3682,23933.0,2023-01-01,
2683,3683,57907.0,2023-01-01,
2684,3684,16542.0,2023-01-01,
2685,3685,1744.0,2023-01-01,
2686,3686,7899.0,2023-01-01,
2687,3687,72976.0,2023-01-01,
2688,3688,69030.0,2023-01-01,
2689,3689,17073.0,2023-01-01,
2690,3690,7286.0,2023-01-01,
2691,3691,33572.0,2023-01-01,
2692,3692,33685.0,2023-01-01,
2693,3693,6320.0,2023-01-01,
2694,3694,24975.0,2023-01-01,
2695,3695,20052.0,2023-01-01,
2696,3696,20134.0,2023-01-01,
2697,3697,57854.0,2023-01-01,
2698,3698,64423.0,2023-01-01,
2699,3699,57621.0,2023-01-01,
2700,3700,70490.0,2023-01-01,
2701,3701,51047.0,2023-01-01,
2702,3702,52270.0,2023-01-01,
2703,3703,36575.0,2023-01-01,
2704,3704,6768.0,2023-01-01,
2705,3705,35274.0,2023-01-01,
2706,3706,7195.0,2023-01-01,
2707,3707,2479.0,2023-01-01,
2708,3708,43881.0,2023-01-01,
2709,3709,46562.0,2023-01-01,
2710,3710,67958.0,2023-01-01,
2711,3711,8764.0,2023-01-01,
2712,3712,36387.0,2023-01-01,
2713,3713,44578.0,2023-01-01,
2714,3714,32904.0,2023-01-01,
2715,3715,2743.0,2023-01-01,
2716,3716,67666.0,2023-01-01,
2717,3717,10608.0,2023-01-01,
2718,3718,45037.0,2023-01-01,
2719,3719,65808.0,2023-01-01,
2720,3720,52064.0,2023-01-01,
2721,3721,17445.0,2023-01-01,2023-04-03
2722,3722,11733.0,2023-01-01,
2723,3723,40275.0,2023-01-01,
2724,3724,24638.0,2023-01-01,
2725,3725,59634.0,2023-01-01,
2726,3726,12002.0,2023-01-01,
2727,3727,57173.0,2023-01-01,
2728,3728,73038.0,2023-01-01,
2729,3729,71756.0,2023-01-01,
2730,3730,62791.0,2023-01-01,
2731,3731,48622.0,2023-01-01,
2732,3732,64418.0,2023-01-01,
2733,3733,46062.0,2023-01-01,
2734,3734,15041.0,2023-01-01,
2735,3735,11609.0,2023-01-01,
2736,3736,3653.0,2023-01-01,
2737,3737,33425.0,2023-01-01,
2738,3738,71598.0,2023-01-01,
2739,3739,34760.0,2023-01-01,
2740,3740,59586.0,2023-01-01,
2741,3741,55927.0,2023-01-01,
2742,3742,28546.0,2023-01-01,
2743,3743,12659.0,2023-01-01,
2744,3744,50342.0,2023-01-01,
2745,3745,196.0,2023-01-01,
2746,3746,66966.0,2023-01-01,
2747,3747,18270.0,2023-01-01,
2748,3748,70872.0,2023-01-01,
2749,3749,14961.0,2023-01-01,
2750,3750,70670.0,2023-01-01,
2751,3751,21119.0,2023-01-01,
2752,3752,45680.0,2023-01-01,
2753,3753,12282.0,2023-01-01,
2754,3754,40333.0,2023-01-01,
2755,3755,72646.0,2023-01-01,
2756,3756,74538.0,2023-01-01,2023-11-20
2757,3757,34802.0,2023-01-01,
2758,3758,14669.0,2023-01-01,
2759,3759,8614.0,2023-01-01,
2760,3760,23274.0,2023-01-01,
2761,3761,26979.0,2023-01-01,
2762,3762,59016.0,2023-01-01,
2763,3763,16957.0,2023-01-01,
2764,3764,37657.0,2023-01-01,
2765,3765,64797.0,2023-01-01,
2766,3766,53235.0,2023-01-01,
2767,3767,17075.0,2023-01-01,
2768,3768,54803.0,2023-01-01,
2769,3769,41940.0,2023-01-01,
2770,3770,61984.0,2023-01-01,
2771,3771,24381.0,2023-01-01,
2772,3772,43387.0,2023-01-01,
2773,3773,12247.0,2023-01-01,
2774,3774,34449.0,2023-01-01,
2775,3775,67550.0,2023-01-01,
2776,3776,69343.0,2023-01-01,
2777,3777,40649.0,2023-01-01,
2778,3778,49318.0,2023-01-01,
2779,3779,11338.0,2023-01-01,
2780,3780,38119.0,2023-01-01,
2781,3781,6526.0,2023-01-01,
2782,3782,49966.0,2023-01-01,
2783,3783,22363.0,2023-01-01,
2784,3784,4756.0,2023-01-01,
2785,3785,38653.0,2023-01-01,
2786,3786,46345.0,2023-01-01,
2787,3787,9118.0,2023-01-01,
2788,3788,7781.0,2023-01-01,
2789,3789,60681.0,2023-01-01,
2790,3790,71817.0,2023-01-01,2024-03-03
2791,3791,8651.0,2023-01-01,
2792,3792,32979.0,2023-01-01,
2793,3793,30267.0,2023-01-01,
2794,3794,42569.0,2023-01-01,
2795,3795,12010.0,2023-01-01,
2796,3796,21054.0,2023-01-01,
2797,3797,55288.0,2023-01-01,
2798,3798,1014.0,2023-01-01,
2799,3799,28988.0,2023-01-01,
2800,3800,20576.0,2023-01-01,
2801,3801,58204.0,2023-01-01,
2802,3802,53722.0,2023-01-01,
2803,3803,1434.0,2023-01-01,
2804,3804,7073.0,2023-01-01,
2805,3805,67407.0,2023-01-01,
2806,3806,30808.0,2023-01-01,
2807,3807,18741.0,2023-01-01,
2808,3808,2812.0,2023-01-01,
2809,3809,16553.0,2023-01-01,
2810,3810,47513.0,2023-01-01,
2811,3811,22502.0,2023-01-01,
2812,3812,24499.0,2023-01-01,
2813,3813,23025.0,2023-01-01,2023-10-18
2814,3814,60729.0,2023-01-01,
2815,3815,4491.0,2023-01-01,
2816,3816,73318.0,2023-01-01,
2817,3817,44713.0,2023-01-01,
2818,3818,47414.0,2023-01-01,
2819,3819,8843.0,2023-01-01,
2820,3820,49181.0,2023-01-01,
2821,3821,60780.0,2023-01-01,
2822,3822,69908.0,2023-01-01,
2823,3823,53138.0,2023-01-01,
2824,3824,15476.0,2023-01-01,
2825,3825,68480.0,2023-01-01,
2826,3826,10239.0,2023-01-01,
2827,3827,62002.0,2023-01-01,
2828,3828,61577.0,2023-01-01,
2829,3829,14054.0,2023-01-01,
2830,3830,24513.0,2023-01-01,
2831,3831,72780.0,2023-01-01,
2832,3832,53873.0,2023-01-01,
2833,3833,7331.0,2023-01-01,
2834,3834,65068.0,2023-01-01,
2835,3835,22932.0,2023-01-01,
2836,3836,50406.0,2023-01-01,
2837,3837,9763.0,2023-01-01,
2838,3838,40085.0,2023-01-01,
2839,3839,23327.0,2023-01-01,
2840,3840,40051.0,2023-01-01,
2841,3841,45066.0,2023-01-01,
2842,3842,64021.0,2023-01-01,
2843,3843,61850.0,2023-01-01,
2844,3844,787.0,2023-01-01,
2845,3845,4735.0,2023-01-01,
2846,3846,50307.0,2023-01-01,
2847,3847,21100.0,2023-01-01,
2848,3848,21330.0,2023-01-01,
2849,3849,37122.0,2023-01-01,
2850,3850,52343.0,2023-01-01,
2851,3851,10536.0,2023-01-01,
2852,3852,40442.0,2023-01-01,
2853,3853,57472.0,2023-01-01,
2854,3854,2576.0,2023-01-01,
2855,3855,28779.0,2023-01-01,
2856,3856,6398.0,2023-01-01,
2857,3857,9756.0,2023-01-01,
2858,3858,46124.0,2023-01-01,
2859,3859,51202.0,2023-01-01,
2860,3860,14040.0,2023-01-01,
2861,3861,5096.0,2023-01-01,
2862,3862,13168.0,2023-01-01,
2863,3863,39796.0,2023-01-01,
2864,3864,6014.0,2023-01-01,
2865,3865,72935.0,2023-01-01,
2866,3866,25903.0,2023-01-01,
2867,3867,38032.0,2023-01-01,
2868,3868,2862.0,2023-01-01,
2869,3869,10607.0,2023-01-01,
2870,3870,43600.0,2023-01-01,
2871,3871,45593.0,2023-01-01,
2872,3872,62049.0,2023-01-01,
2873,3873,64148.0,2023-01-01,
2874,3874,7952.0,2023-01-01,
2875,3875,72690.0,2023-01-01,
2876,3876,25216.0,2023-01-01,
2877,3877,43566.0,2023-01-01,
2878,3878,62466.0,2023-01-01,2023-02-07
2879,3879,49036.0,2023-01-01,
2880,3880,57659.0,2023-01-01,
2881,3881,19288.0,2023-01-01,
2882,3882,27130.0,2023-01-01,
2883,3883,39615.0,2023-01-01,
2884,3884,26962.0,2023-01-01,
2885,3885,56307.0,2023-01-01,2023-01-17
2886,3886,51803.0,2023-01-01,
2887,3887,16504.0,2023-01-01,
2888,3888,41449.0,2023-01-01,
2889,3889,37367.0,2023-01-01,
2890,3890,23985.0,2023-01-01,
2891,3891,15057.0,2023-01-01,
2892,3892,39024.0,2023-01-01,
2893,3893,45411.0,2023-01-01,
2894,3894,9780.0,2023-01-01,
2895,3895,8517.0,2023-01-01,
2896,3896,58780.0,2023-01-01,
2897,3897,3597.0,2023-01-01,
2898,3898,7602.0,2023-01-01,
2899,3899,8422.0,2023-01-01,
2900,3900,26343.0,2023-01-01,
2901,3901,16130.0,2023-01-01,
2902,3902,43995.0,2023-01-01,
2903,3903,38508.0,2023-01-01,
2904,3904,27576.0,2023-01-01,
2905,3905,39726.0,2023-01-01,
2906,3906,35275.0,2023-01-01,
2907,3907,61918.0,2023-01-01,
2908,3908,10899.0,2023-01-01,
2909,3909,2565.0,2023-01-01,
2910,3910,68404.0,2023-01-01,
2911,3911,61953.0,2023-01-01,
2912,3912,23961.0,2023-01-01,
2913,3913,56110.0,2023-01-01,
2914,3914,67225.0,2023-01-01,
2915,3915,52368.0,2023-01-01,
2916,3916,53430.0,2023-01-01,
2917,3917,56354.0,2023-01-01,
2918,3918,37903.0,2023-01-01,
2919,3919,51093.0,2023-01-01,
2920,3920,32989.0,2023-01-01,
2921,3921,14738.0,2023-01-01,
2922,3922,51478.0,2023-01-01,
2923,3923,18736.0,2023-01-01,
2924,3924,8103.0,2023-01-01,
2925,3925,43858.0,2023-01-01,
2926,3926,1522.0,2023-01-01,
2927,3927,12704.0,2023-01-01,
2928,3928,52085.0,2023-01-01,2024-01-22
2929,3929,68841.0,2023-01-01,
2930,3930,877.0,2023-01-01,
2931,3931,23583.0,2023-01-01,
2932,3932,64577.0,2023-01-01,
2933,3933,48438.0,2023-01-01,
2934,3934,485.0,2023-01-01,
2935,3935,65159.0,2023-01-01,
2936,3936,22958.0,2023-01-01,
2937,3937,19073.0,2023-01-01,
2938,3938,38035.0,2023-01-01,
2939,3939,40601.0,2023-01-01,
2940,3940,69878.0,2023-01-01,
2941,3941,67860.0,2023-01-01,
2942,3942,59515.0,2023-01-01,
2943,3943,70009.0,2023-01-01,
2944,3944,48864.0,2023-01-01,
2945,3945,57820.0,2023-01-01,
2946,3946,35566.0,2023-01-01,
2947,3947,46134.0,2023-01-01,
2948,3948,40902.0,2023-01-01,
2949,3949,14776.0,2023-01-01,
2950,3950,33231.0,2023-01-01,
2951,3951,46952.0,2023-01-01,
2952,3952,33765.0,2023-01-01,
2953,3953,35253.0,2023-01-01,
2954,3954,42784.0,2023-01-01,
2955,3955,69481.0,2023-01-01,
2956,3956,34535.0,2023-01-01,
2957,3957,52109.0,2023-01-01,
2958,3958,32881.0,2023-01-01,
2959,3959,44795.0,2023-01-01,
2960,3960,58185.0,2023-01-01,
2961,3961,38846.0,2023-01-01,
2962,3962,24044.0,2023-01-01,
2963,3963,35674.0,2023-01-01,
2964,3964,31727.0,2023-01-01,
2965,3965,36276.0,2023-01-01,
2966,3966,42526.0,2023-01-01,
2967,3967,72370.0,2023-01-01,
2968,3968,70148.0,2023-01-01,
2969,3969,37471.0,2023-01-01,
2970,3970,40120.0,2023-01-01,
2971,3971,69425.0,2023-01-01,
2972,3972,55332.0,2023-01-01,
2973,3973,52601.0,2023-01-01,
2974,3974,61270.0,2023-01-01,
2975,3975,7479.0,2023-01-01,
